timestamp, t_err_s
557, 0.13319173
558, 0.13244393
559, 0.13020661
560, 0.12721789
561, 0.124499835
562, 0.12241383
563, 0.12344498
564, 0.12608936
565, 0.12213683
566, 0.1185263
567, 0.1137377
568, 0.109467044
569, 0.10469564
570, 0.10205629
571, 0.1000482
572, 0.09617702
573, 0.0931104
574, 0.08988618
575, 0.08407758
576, 0.075710975
577, 0.07040062
578, 0.064519234
579, 0.06002056
580, 0.05592971
581, 0.05331817
582, 0.054448463
583, 0.057000786
584, 0.0585453
585, 0.064137995
586, 0.06536528
587, 0.069579355
588, 0.07188436
589, 0.07722918
590, 0.08051789
591, 0.08285312
592, 0.087681636
593, 0.08768344
594, 0.088811986
595, 0.08840904
596, 0.08918914
597, 0.0865756
598, 0.083730265
599, 0.08050618
600, 0.07812264
601, 0.07643641
602, 0.07430762
603, 0.07106892
604, 0.06694796
605, 0.064008765
606, 0.05939012
607, 0.05562977
608, 0.051668905
609, 0.048631433
610, 0.040800966
611, 0.0381803
612, 0.03228407
613, 0.026342971
614, 0.021827662
615, 0.01802871
616, 0.015183083
617, 0.009781144
618, 0.0068755653
619, 0.0045375167
620, 0.003567793
621, 0.0033013015
622, 0.003517907
623, 0.0035833928
624, 0.0034778758
625, 0.0026321623
626, 0.0018901529
627, 0.0018153525
628, 0.001297514
629, 0.0011126242
630, 0.0014716979
631, 0.0014109254
632, 0.0027426674
633, 0.0026223587
634, 0.0035039012
635, 0.003941261
636, 0.0046877535
637, 0.004253233
638, 0.004700058
639, 0.0058160257
640, 0.006068349
641, 0.006390633
642, 0.0067664906
643, 0.0076893745
644, 0.008381415
645, 0.008772492
646, 0.008944863
647, 0.010194599
648, 0.011181051
649, 0.012187161
650, 0.012404788
651, 0.012995296
652, 0.013866396
653, 0.014126477
654, 0.014654808
655, 0.015626855
656, 0.016437374
657, 0.016814953
658, 0.017332748
659, 0.018092727
660, 0.018799158
661, 0.01951455
662, 0.020569272
663, 0.021685967
664, 0.023055296
665, 0.024468899
666, 0.026117777
667, 0.029330611
668, 0.03174626
669, 0.034909043
670, 0.03855385
671, 0.04028978
672, 0.04120965
673, 0.042542733
674, 0.044574592
675, 0.04502699
676, 0.04504378
677, 0.044903245
678, 0.04440262
679, 0.043479778
680, 0.042210158
681, 0.04144957
682, 0.04038072
683, 0.039434038
684, 0.03875462
685, 0.03730253
686, 0.036388487
687, 0.035277944
688, 0.03375702
689, 0.03169231
690, 0.030333245
691, 0.027983176
692, 0.024248688
693, 0.021102523
694, 0.01626497
695, 0.012162125
696, 0.009955493
697, 0.008539883
698, 0.008075192
699, 0.0075290306
700, 0.0072149714
701, 0.007051547
702, 0.006868175
703, 0.006636889
704, 0.0066057174
705, 0.0063941907
706, 0.006299891
707, 0.0062280204
708, 0.005892969
709, 0.005641684
710, 0.007671926
711, 0.015394257
712, 0.021537017
713, 0.022058064
714, 0.02895628
715, 0.038009398
716, 0.046655614
717, 0.05357855
718, 0.05552521
719, 0.058161028
720, 0.062065814
721, 0.06339119
722, 0.06493509
723, 0.07067049
724, 0.07983521
725, 0.08223642
726, 0.08363638
727, 0.090741836
728, 0.09283948
729, 0.09235935
730, 0.098340794
731, 0.10348464
732, 0.109076105
733, 0.11950223
734, 0.118979566
735, 0.11593771
736, 0.11346529
737, 0.10917055
738, 0.114850424
739, 0.11248391
740, 0.10145641
741, 0.100716785
742, 0.10073986
743, 0.09460405
744, 0.096779265
745, 0.09684012
746, 0.09536293
747, 0.09550268
748, 0.096550636
749, 0.091944605
750, 0.09299092
751, 0.09296483
752, 0.0893306
753, 0.09213236
754, 0.09919047
755, 0.095411114
756, 0.09202499
757, 0.088856936
758, 0.083670415
759, 0.084034026
760, 0.085277095
761, 0.08199982
762, 0.0819179
763, 0.07885376
764, 0.07587357
765, 0.081867605
766, 0.072522
767, 0.063249856
768, 0.068781324
769, 0.06829238
770, 0.06484354
771, 0.066921055
772, 0.06592441
773, 0.066079825
774, 0.06282938
775, 0.05751769
776, 0.05837323
777, 0.058869887
778, 0.053283658
779, 0.049375612
780, 0.051962942
781, 0.052071095
782, 0.055309862
783, 0.055060614
784, 0.05347014
785, 0.050790228
786, 0.047092654
787, 0.046221882
788, 0.04438253
789, 0.0430192
790, 0.040475935
791, 0.04270693
792, 0.04616607
793, 0.046878885
794, 0.04321682
795, 0.043037143
796, 0.042793084
797, 0.04119949
798, 0.037370466
799, 0.037621737
800, 0.041927587
801, 0.040078703
802, 0.038279425
803, 0.041017454
804, 0.042251386
805, 0.03602775
806, 0.033673123
807, 0.030586986
808, 0.02824927
809, 0.029254366
810, 0.028332569
811, 0.029287675
812, 0.029418245
813, 0.029904183
814, 0.030610656
815, 0.030034132
816, 0.030746527
817, 0.031728234
818, 0.031657632
819, 0.03210585
820, 0.033063166
821, 0.03469878
822, 0.036271047
823, 0.03645724
824, 0.035909925
825, 0.036462713
826, 0.03547519
827, 0.034447055
828, 0.03580376
829, 0.03601595
830, 0.0342016
831, 0.036630142
832, 0.035983335
833, 0.036713872
834, 0.03847067
835, 0.04065092
836, 0.041902468
837, 0.043005385
838, 0.043936864
839, 0.044736646
840, 0.0446975
841, 0.044232428
842, 0.041253224
843, 0.040325653
844, 0.039099053
845, 0.037732556
846, 0.0334693
847, 0.03237965
848, 0.031152435
849, 0.03081124
850, 0.030805232
851, 0.031105204
852, 0.029323492
853, 0.027884498
854, 0.02800357
855, 0.028659461
856, 0.027385855
857, 0.02745265
858, 0.028368823
859, 0.027927266
860, 0.026681265
861, 0.026164437
862, 0.024373485
863, 0.022977866
864, 0.022626119
865, 0.019448781
866, 0.019025458
867, 0.016211597
868, 0.016024157
869, 0.016437238
870, 0.017441686
871, 0.019330062
872, 0.019079845
873, 0.021832613
874, 0.022418087
875, 0.019006804
876, 0.01885967
877, 0.020904958
878, 0.023016103
879, 0.027002936
880, 0.029282505
881, 0.030974237
882, 0.031318884
883, 0.03316042
884, 0.03369426
885, 0.03495021
886, 0.035132833
887, 0.03650952
888, 0.035496194
889, 0.034468155
890, 0.035880007
891, 0.036876973
892, 0.03486827
893, 0.03422898
894, 0.031601116
895, 0.029012764
896, 0.02471851
897, 0.02232824
898, 0.021330787
899, 0.021019515
900, 0.0234752
901, 0.025367144
902, 0.027367104
903, 0.028225595
904, 0.026591878
905, 0.021946916
906, 0.023915693
907, 0.022861172
908, 0.021993581
909, 0.022331629
910, 0.025457403
911, 0.026487043
912, 0.02096004
913, 0.020631505
914, 0.02152813
915, 0.022393374
916, 0.024751378
917, 0.02538864
918, 0.027050044
919, 0.024077564
920, 0.018847324
921, 0.016530264
922, 0.019026833
923, 0.016969994
924, 0.015218925
925, 0.014330955
926, 0.013250618
927, 0.013103886
928, 0.013605412
929, 0.013233128
930, 0.015350471
931, 0.014039301
932, 0.015974564
933, 0.016946007
934, 0.014813207
935, 0.015108751
936, 0.011319814
937, 0.014157437
938, 0.011799935
939, 0.0062205223
940, 0.005352067
941, 0.0032289682
942, 0.0025680282
943, 0.0012226952
944, 0.003579311
945, 0.0070162904
946, 0.009077749
947, 0.011655482
948, 0.013329312
949, 0.017156001
950, 0.023374425
951, 0.02982284
952, 0.03176474
953, 0.040791478
954, 0.04746355
955, 0.05303584
956, 0.061912134
957, 0.06869729
958, 0.07567527
959, 0.08016358
960, 0.08461017
961, 0.09050656
962, 0.09484773
963, 0.09915413
964, 0.106103025
965, 0.11349325
966, 0.11791007
967, 0.122231714
968, 0.12309405
969, 0.12434897
970, 0.12250343
971, 0.12192412
972, 0.122709624
973, 0.12172292
974, 0.120318666
975, 0.117121644
976, 0.11327932
977, 0.110934325
978, 0.10327695
979, 0.09681817
980, 0.09062487
981, 0.084436074
982, 0.08345216
983, 0.0819317
984, 0.08058476
985, 0.07901439
986, 0.07909989
987, 0.07924256
988, 0.08096968
989, 0.08367534
990, 0.08527709
991, 0.08544594
992, 0.08503415
993, 0.086434014
994, 0.08841081
995, 0.09297347
996, 0.0977684
997, 0.10289451
998, 0.106622934
999, 0.10941709
1000, 0.11259524
1001, 0.117564514
1002, 0.13067895
1003, 0.13716419
1004, 0.13817556
1005, 0.14039329
1006, 0.14787695
1007, 0.15400855
1008, 0.15728353
1009, 0.1629737
1010, 0.17273666
1011, 0.17786719
1012, 0.18368796
1013, 0.19455743
1014, 0.19869836
1015, 0.20647822
1016, 0.20291473
1017, 0.20390636
1018, 0.2002666
1019, 0.19637762
1020, 0.19418839
1021, 0.2002703
1022, 0.20436679
1023, 0.20048249
1024, 0.20305093
1025, 0.2093386
1026, 0.21158403
1027, 0.20486157
1028, 0.20465004
1029, 0.21059136
1030, 0.21287194
1031, 0.2170201
1032, 0.21296543
1033, 0.20721044
1034, 0.20331885
1035, 0.1937963
1036, 0.1853209
1037, 0.17348075
1038, 0.15983756
1039, 0.15042986
1040, 0.14107834
1041, 0.13449566
1042, 0.12946792
1043, 0.12545045
1044, 0.12911333
1045, 0.1288891
1046, 0.12050186
1047, 0.11200021
1048, 0.10915282
1049, 0.10474351
1050, 0.100123726
1051, 0.09793847
1052, 0.0930812
1053, 0.090635665
1054, 0.08757693
1055, 0.082694806
1056, 0.07460806
1057, 0.07243997
1058, 0.07275347
1059, 0.07811523
1060, 0.07746167
1061, 0.07858015
1062, 0.078668036
1063, 0.07831542
1064, 0.07718755
1065, 0.07969502
1066, 0.080991924
1067, 0.08325008
1068, 0.08638062
1069, 0.0851315
1070, 0.08253256
1071, 0.08464929
1072, 0.08660897
1073, 0.08879533
1074, 0.086875536
1075, 0.08405532
1076, 0.080151536
1077, 0.07841544
1078, 0.07666861
1079, 0.07416476
1080, 0.07502387
1081, 0.07634754
1082, 0.077699535
1083, 0.076709375
1084, 0.07113734
1085, 0.07148988
1086, 0.07115148
1087, 0.07443612
1088, 0.07501281
1089, 0.0772958
1090, 0.07546516
1091, 0.07350546
1092, 0.068019725
1093, 0.06527208
1094, 0.062981226
1095, 0.06270868
1096, 0.061288685
1097, 0.05771213
1098, 0.055517375
1099, 0.055855718
1100, 0.055420008
1101, 0.05580561
1102, 0.05430045
1103, 0.053056784
1104, 0.05189957
1105, 0.050487276
1106, 0.04720829
1107, 0.04506839
1108, 0.044328935
1109, 0.04295807
1110, 0.04401057
1111, 0.044424754
1112, 0.04246169
1113, 0.041929644
1114, 0.0448298
1115, 0.043408807
1116, 0.04117404
1117, 0.043427363
1118, 0.043919634
1119, 0.043013413
1120, 0.041166063
1121, 0.040343467
1122, 0.040183123
1123, 0.040827848
1124, 0.04134735
1125, 0.042301316
1126, 0.04052901
1127, 0.038316432
1128, 0.040408306
1129, 0.038116354
1130, 0.037457816
1131, 0.038403533
1132, 0.039256364
1133, 0.040163793
1134, 0.040461067
1135, 0.038430218
1136, 0.04095242
1137, 0.042955894
1138, 0.04807408
1139, 0.049490813
1140, 0.0553392
1141, 0.06296494
1142, 0.059436638
1143, 0.062377993
1144, 0.06622737
1145, 0.06784488
1146, 0.06673017
1147, 0.065374926
1148, 0.061479446
1149, 0.0573653
1150, 0.06200526
1151, 0.06519449
1152, 0.06270616
1153, 0.056577772
1154, 0.056382418
1155, 0.054425817
1156, 0.051325217
1157, 0.052061055
1158, 0.055278197
1159, 0.055004667
1160, 0.060313035
1161, 0.06572148
1162, 0.06766622
1163, 0.06423818
1164, 0.05910988
1165, 0.05450848
1166, 0.054430444
1167, 0.058442038
1168, 0.058269825
1169, 0.056847945
1170, 0.0583743
1171, 0.062421393
1172, 0.06489994
1173, 0.06789993
1174, 0.072224036
1175, 0.067146584
1176, 0.0714696
1177, 0.07152269
1178, 0.07433716
1179, 0.075963095
1180, 0.07667785
1181, 0.07929395
1182, 0.077403545
1183, 0.075534485
1184, 0.07969378
1185, 0.07536999
1186, 0.0685316
1187, 0.0647176
1188, 0.062959045
1189, 0.06318882
1190, 0.06370073
1191, 0.06101627
1192, 0.0590978
1193, 0.05547913
1194, 0.053530693
1195, 0.050092448
1196, 0.049853526
1197, 0.050686594
1198, 0.05243688
1199, 0.051647812
1200, 0.051619593
1201, 0.048760604
1202, 0.051774792
1203, 0.05171974
1204, 0.050639737
1205, 0.05096663
1206, 0.052015673
1207, 0.051297147
1208, 0.049965546
1209, 0.050893422
1210, 0.0527786
1211, 0.052226197
1212, 0.052631713
1213, 0.052940518
1214, 0.05317099
1215, 0.05305223
1216, 0.04990153
