timestamp, t_err_s
406, 0.19802953
407, 0.19639686
408, 0.192458
409, 0.19064888
410, 0.18948977
411, 0.18851359
412, 0.18422805
413, 0.1808522
414, 0.17675434
415, 0.17511572
416, 0.17347613
417, 0.16478214
418, 0.16173585
419, 0.15850043
420, 0.15689485
421, 0.1567676
422, 0.15683508
423, 0.14717564
424, 0.14688195
425, 0.15340674
426, 0.1529232
427, 0.15369578
428, 0.15632126
429, 0.15818019
430, 0.15828308
431, 0.15915823
432, 0.16161644
433, 0.16221955
434, 0.1628205
435, 0.16483366
436, 0.16579394
437, 0.1655952
438, 0.16697502
439, 0.16876535
440, 0.16970615
441, 0.17042992
442, 0.16943085
443, 0.17038445
444, 0.17113808
445, 0.1791995
446, 0.1779539
447, 0.17293277
448, 0.16980845
449, 0.16818672
450, 0.15958013
451, 0.15581241
452, 0.15669952
453, 0.14935149
454, 0.14201726
455, 0.13798995
456, 0.13141435
457, 0.12574518
458, 0.11908829
459, 0.112652294
460, 0.10680842
461, 0.09928295
462, 0.095204584
463, 0.09242465
464, 0.08442257
465, 0.078702636
466, 0.0739253
467, 0.06769161
468, 0.06526201
469, 0.064760834
470, 0.058109563
471, 0.054889303
472, 0.05697879
473, 0.060097255
474, 0.060154982
475, 0.061218843
476, 0.06487589
477, 0.06216879
478, 0.06497412
479, 0.068300165
480, 0.0694304
481, 0.07173589
482, 0.073929206
483, 0.07588693
484, 0.07555503
485, 0.074475765
486, 0.07458296
487, 0.071752496
488, 0.06818953
489, 0.06741161
490, 0.063947365
491, 0.06000743
492, 0.06011426
493, 0.056652453
494, 0.051679093
495, 0.04712935
496, 0.047567103
497, 0.0412688
498, 0.03800429
499, 0.03902235
500, 0.038245857
501, 0.037482876
502, 0.04013551
503, 0.043321043
504, 0.045104608
505, 0.04943107
506, 0.053986903
507, 0.057218097
508, 0.06288031
509, 0.06853553
510, 0.072651416
511, 0.07727281
512, 0.0828195
513, 0.087196
514, 0.09184988
515, 0.09550516
516, 0.09866418
517, 0.1027084
518, 0.112524495
519, 0.11772497
520, 0.12178995
521, 0.12597339
522, 0.13010336
523, 0.13505267
524, 0.13784412
525, 0.14117639
526, 0.14506678
527, 0.14807983
528, 0.14991282
529, 0.15218174
530, 0.15378
531, 0.15677986
532, 0.15904325
533, 0.16170423
534, 0.16594897
535, 0.16839056
536, 0.16733769
537, 0.16815116
538, 0.17099015
539, 0.18195802
540, 0.18528302
541, 0.18925937
542, 0.19233158
543, 0.18805695
544, 0.1865295
545, 0.18722495
546, 0.1894362
547, 0.18852237
548, 0.1899177
549, 0.19349074
550, 0.19286644
551, 0.19234985
552, 0.19349718
553, 0.19593693
554, 0.19563985
555, 0.19738984
556, 0.19902217
557, 0.19919339
558, 0.19963928
559, 0.20024538
560, 0.19955
561, 0.20203951
562, 0.20444663
563, 0.20658769
564, 0.20040578
565, 0.20215641
566, 0.20448183
567, 0.20600732
568, 0.20798819
569, 0.21301568
570, 0.2163553
571, 0.21726765
572, 0.22141865
573, 0.22482428
574, 0.22660749
575, 0.23025
576, 0.24491851
577, 0.24955532
578, 0.2562
579, 0.26014274
580, 0.26189923
581, 0.2630503
582, 0.26876
583, 0.2729263
584, 0.27274725
585, 0.2756642
586, 0.27893052
587, 0.28066435
588, 0.28100887
589, 0.28161326
590, 0.28396675
591, 0.28546035
592, 0.2853561
593, 0.28294644
594, 0.29399538
595, 0.29253745
596, 0.29606226
597, 0.2950476
598, 0.29392698
599, 0.2958238
600, 0.29756746
601, 0.28541154
602, 0.28503764
603, 0.28542575
604, 0.28594688
605, 0.28619137
606, 0.28985423
607, 0.29142213
608, 0.29054335
609, 0.28868234
610, 0.295807
611, 0.30184907
612, 0.29883736
613, 0.30125704
614, 0.3039231
615, 0.30319583
616, 0.3041379
617, 0.3060587
618, 0.30963126
619, 0.30066884
620, 0.30340284
621, 0.30312228
622, 0.301242
623, 0.30313462
624, 0.30402678
625, 0.30199742
626, 0.30216113
627, 0.30404028
628, 0.30139425
629, 0.30216002
630, 0.3037049
631, 0.3021978
632, 0.2988085
633, 0.30052298
634, 0.30386546
635, 0.29989758
636, 0.29713792
637, 0.30227327
638, 0.30271915
639, 0.31545493
640, 0.31866577
641, 0.31854653
642, 0.3211743
643, 0.3218039
644, 0.3210159
645, 0.3229261
646, 0.32487017
647, 0.32946524
648, 0.32808286
649, 0.32736737
650, 0.330518
651, 0.3319924
652, 0.32977343
653, 0.32963666
654, 0.32776117
655, 0.32641864
656, 0.32558957
657, 0.32844505
658, 0.32529172
659, 0.32303157
660, 0.32487965
661, 0.32349822
662, 0.3190606
663, 0.3204346
664, 0.30474856
665, 0.30101156
666, 0.3013784
667, 0.29904705
668, 0.29868734
669, 0.29872918
670, 0.29753944
